2021-11-14T15:53:17.730+09:00,yeojisu,Action,Clear Tracking Log,,,,,-1,-1,
2021-11-14T15:53:33.770+09:00,yeojisu,Action,NewClass,untitled,Project,,,-1,-1,Default task
2021-11-14T15:53:34.284+09:00,yeojisu,KeyEvent,65535:157:4,untitled,Popup,,,-1,-1,Default task
2021-11-14T15:53:34.498+09:00,yeojisu,Action,EditorPaste,untitled,Popup,,,-1,-1,Default task
2021-11-14T15:53:34.534+09:00,yeojisu,KeyEvent,118:86:4,untitled,Popup,,,-1,-1,Default task
2021-11-14T15:53:36.781+09:00,yeojisu,KeyEvent,10:10:0,,,,,-1,-1,
2021-11-14T15:53:53.251+09:00,yeojisu,Action,NewClass,untitled,Editor,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldView.java,,0,33,Default task
2021-11-14T15:53:59.456+09:00,yeojisu,KeyEvent,65535:157:4,untitled,Popup,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldView.java,,0,33,Default task
2021-11-14T15:53:59.626+09:00,yeojisu,Action,EditorPaste,untitled,Popup,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldView.java,,0,33,Default task
2021-11-14T15:53:59.630+09:00,yeojisu,KeyEvent,118:86:4,untitled,Popup,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldView.java,,0,33,Default task
2021-11-14T15:54:00.724+09:00,yeojisu,KeyEvent,10:10:0,,,,,-1,-1,
2021-11-14T15:54:16.680+09:00,yeojisu,KeyEvent,65535:157:4,untitled,Editor,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldTest.java,,0,0,Default task
2021-11-14T15:54:16.828+09:00,yeojisu,Action,EditorPaste,untitled,Editor,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldTest.java,,0,0,Default task
2021-11-14T15:54:16.973+09:00,yeojisu,KeyEvent,118:86:4,untitled,Editor,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldTest.java,,22,1,Default task
2021-11-14T15:54:24.357+09:00,yeojisu,KeyEvent,65535:18:8,untitled,Editor,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldTest.java,HelloSwingWorldTest::createAndShowGUI,15,11,Default task
2021-11-14T15:54:24.557+09:00,yeojisu,KeyEvent,13:10:8,untitled,Editor,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldTest.java,HelloSwingWorldTest::createAndShowGUI,15,11,Default task
2021-11-14T15:54:25.674+09:00,yeojisu,KeyEvent,10:10:0,,,,,-1,-1,
2021-11-14T15:54:26.252+09:00,yeojisu,Action,EditorDown,untitled,Editor,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldTest.java,HelloSwingWorldTest::createAndShowGUI,17,11,Default task
2021-11-14T15:54:26.256+09:00,yeojisu,KeyEvent,65535:40:0,untitled,Editor,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldTest.java,HelloSwingWorldTest::createAndShowGUI,18,11,Default task
2021-11-14T15:54:27.797+09:00,yeojisu,Action,EditorUp,untitled,Editor,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldTest.java,HelloSwingWorldTest::createAndShowGUI,18,11,Default task
2021-11-14T15:54:27.798+09:00,yeojisu,KeyEvent,65535:38:0,untitled,Editor,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldTest.java,HelloSwingWorldTest::createAndShowGUI,17,11,Default task
2021-11-14T15:54:29.744+09:00,yeojisu,Action,EditorLeft,untitled,Editor,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldTest.java,HelloSwingWorldTest::createAndShowGUI,17,11,Default task
2021-11-14T15:54:29.746+09:00,yeojisu,KeyEvent,65535:37:0,untitled,Editor,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldTest.java,HelloSwingWorldTest::createAndShowGUI,17,10,Default task
2021-11-14T15:54:29.958+09:00,yeojisu,Action,EditorLeft,untitled,Editor,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldTest.java,HelloSwingWorldTest::createAndShowGUI,17,10,Default task
2021-11-14T15:54:29.959+09:00,yeojisu,KeyEvent,65535:37:0,untitled,Editor,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldTest.java,HelloSwingWorldTest::createAndShowGUI,17,9,Default task
2021-11-14T15:55:51.914+09:00,yeojisu,KeyEvent,12599:69:0,untitled,Editor,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldView.java,,0,33,Default task
2021-11-14T15:55:53.186+09:00,yeojisu,Action,EditorBackSpace,untitled,Editor,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldView.java,,0,36,Default task
2021-11-14T15:55:53.200+09:00,yeojisu,KeyEvent,8:8:0,untitled,Editor,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldView.java,,0,35,Default task
2021-11-14T15:55:53.318+09:00,yeojisu,Action,EditorBackSpace,untitled,Editor,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldView.java,,0,35,Default task
2021-11-14T15:55:53.320+09:00,yeojisu,KeyEvent,8:8:0,untitled,Editor,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldView.java,,0,34,Default task
2021-11-14T15:55:53.500+09:00,yeojisu,Action,EditorBackSpace,untitled,Editor,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldView.java,,0,34,Default task
2021-11-14T15:55:53.502+09:00,yeojisu,KeyEvent,8:8:0,untitled,Editor,/Users/yeojisu/IdeaProjects/untitled/src/HelloSwingWorldView.java,,0,33,Default task
