2021-11-30T18:01:21.094+09:00,yeojisu,Action,Clear Tracking Log,,,,,-1,-1,
2021-11-30T18:07:15.448+09:00,yeojisu,Action,EditorRight,pro11,Editor,/Users/yeojisu/Desktop/pro11/src/com/fm/client/PlayerClient.java,,25,25,Default task
2021-11-30T18:07:15.491+09:00,yeojisu,KeyEvent,65535:39:0,pro11,Editor,/Users/yeojisu/Desktop/pro11/src/com/fm/client/PlayerClient.java,,25,26,Default task
2021-11-30T18:07:16.802+09:00,yeojisu,Action,EditorBackSpace,pro11,Editor,/Users/yeojisu/Desktop/pro11/src/com/fm/client/PlayerClient.java,,25,28,Default task
2021-11-30T18:07:16.837+09:00,yeojisu,KeyEvent,8:8:0,pro11,Editor,/Users/yeojisu/Desktop/pro11/src/com/fm/client/PlayerClient.java,,25,27,Default task
2021-11-30T18:07:16.859+09:00,yeojisu,Action,EditorBackSpace,pro11,Editor,/Users/yeojisu/Desktop/pro11/src/com/fm/client/PlayerClient.java,,25,27,Default task
2021-11-30T18:07:16.866+09:00,yeojisu,KeyEvent,8:8:0,pro11,Editor,/Users/yeojisu/Desktop/pro11/src/com/fm/client/PlayerClient.java,,25,26,Default task
2021-11-30T18:07:17.134+09:00,yeojisu,KeyEvent,65535:20:0,pro11,Editor,/Users/yeojisu/Desktop/pro11/src/com/fm/client/PlayerClient.java,,25,26,Default task
2021-11-30T18:07:17.172+09:00,yeojisu,KeyEvent,65535:0:0,pro11,Editor,/Users/yeojisu/Desktop/pro11/src/com/fm/client/PlayerClient.java,,25,26,Default task
2021-11-30T18:07:17.211+09:00,yeojisu,KeyEvent,101:69:0,pro11,Editor,/Users/yeojisu/Desktop/pro11/src/com/fm/client/PlayerClient.java,,25,26,Default task
2021-11-30T18:07:17.440+09:00,yeojisu,KeyEvent,120:88:0,pro11,Editor,/Users/yeojisu/Desktop/pro11/src/com/fm/client/PlayerClient.java,,25,27,Default task
2021-11-30T18:07:17.918+09:00,yeojisu,KeyEvent,116:84:0,pro11,Editor,/Users/yeojisu/Desktop/pro11/src/com/fm/client/PlayerClient.java,,25,28,Default task
2021-11-30T18:07:18.002+09:00,yeojisu,KeyEvent,101:69:0,pro11,Editor,/Users/yeojisu/Desktop/pro11/src/com/fm/client/PlayerClient.java,,25,29,Default task
2021-11-30T18:07:18.692+09:00,yeojisu,KeyEvent,110:78:0,pro11,Editor,/Users/yeojisu/Desktop/pro11/src/com/fm/client/PlayerClient.java,,25,30,Default task
2021-11-30T18:07:18.836+09:00,yeojisu,KeyEvent,100:68:0,pro11,Editor,/Users/yeojisu/Desktop/pro11/src/com/fm/client/PlayerClient.java,,25,31,Default task
2021-11-30T18:07:19.025+09:00,yeojisu,KeyEvent,115:83:0,pro11,Editor,/Users/yeojisu/Desktop/pro11/src/com/fm/client/PlayerClient.java,,25,32,Default task
